ID Pelanggan,Tanggal Pembelian,Nama,Jenis Kelamin,Pendapatan,Produk,Harga,Jumlah,Total,Tingkat Kepuasan
3dcaedc5,2023-06-19,Stella Moore,Perempuan,950000,Vacuum Cleaner,500000,2,1000000,1
8898072d,2023-06-19,Lily Allen,Laki-laki,1200000,Drone,1000000,3,3000000,5
d1cfaafa,2023-06-19,Emily Williams,Perempuan,600000,E-Reader,250000,3,750000,1
bceea258,2023-06-19,Brandon Anderson,Perempuan,600000,Electric Toothbrush,100000,2,200000,1
e6150710,2023-06-19,Aria Smith,Laki-laki,600000,Smart Lock,250000,2,500000,1
1041e99f,2023-06-19,Amelia Collins,Perempuan,400.000,Dehumidifier,500.000,4,2.000.000,1
45f63098,2023-06-19,Aria Hall,Laki-laki,1200000,Power Bank,500000,4,2000000,2
bdbbc61a,2023-06-19,Mila Miller,Perempuan,600.000,Vacuum Cleaner,250.000,2,500.000,2
09245719,2023-06-19,Aria Green,Laki-laki,950000,Soundbar,100000,4,400000,2
72f59a83,2023-06-19,Ika Martin,Perempuan,400000,Bluetooth Speaker,1000000,2,2000000,1
fc98a9ac,2023-06-19,Rudi Phillips,Laki-laki,950000,Wind Turbine,250000,4,1000000,2
0af5905d,2023-06-19,Grace Miller,Perempuan,400000,Printer,250000,4,1000000,2
10b6f3be,2023-06-19,Scarlett Gonzalez,Perempuan,1200000,Air Purifier,250000,3,750000,5
368ce9da,2023-06-19,Matthew,Perempuan,1200000,Smart Home Hub,250000,4,1000000,5
6e52f9e1,2023-06-19,Lily White,Perempuan,1200000,Wind Turbine,500000,2,1000000,4
eb3119f6,2023-06-19,Sarah Anderson,Perempuan,400000,Home Theater System,500000,1,500000,5
2295c690,2023-06-19,Aubrey Rodriguez,Laki-laki,600.000,Curling Iron,500.000,3,1.500.000,5
14ff4875,2023-06-19,Laura Phillips,Laki-laki,600000,Smart Lock,500000,2,1000000,2
6f7b4600,2023-06-19,Alexander Hernandez,Perempuan,1200000,Dishwasher,500000,1,500000,4
025c4c53,2023-06-19,Mila Wright,Perempuan,400000,HDMI Cable,250000,1,250000,2
814c8f71,2023-06-19,Aaron King,Laki-laki,1200000,Desk Lamp,250000,1,250000,4
9f322ccd,2023-06-19,Evelyn Brown,Perempuan,1200000,Microwave Oven,250000,3,750000,5
bcc6d05a,2023-06-19,Dinda Collins,Laki-laki,1200000,Fitness Tracker,500000,3,1500000,5
e31245d3,2023-06-19,Riley Turner,Perempuan,950000,Curling Iron,250000,1,250000,2
4a204f99,2023-06-19,Isabella Thompson,Laki-laki,600000,Washing Machine,500000,3,1500000,5
2befb5d3,2023-06-19,Christopher Anderson,Perempuan,1200000,Washing Machine,1000000,1,1000000,1
db6d9918,2023-06-19,Victoria Harris,Laki-laki,400000,Dishwasher,1000000,2,2000000,5
5dcd28bd,2023-06-19,Emily Johnson,Laki-laki,950.000,Water Purifier,100.000,7,700.000,3
7300700f,2023-06-19,Sarah Hernandez,Perempuan,1200000,Washing Machine,1000000,1,1000000,4
d953a3b8,2023-06-19,Evan Thomas,Laki-laki,1200000,Projector,250000,2,500000,1
dba965b7,2023-06-19,Stella Robinson,Laki-laki,600000,Home Theater System,500000,1,500000,2
775af65b,2023-06-19,Hannah Perez,Laki-laki,950000,Charger,100000,4,400000,4
d3f8df3f,2023-06-19,Jack Lewis,Perempuan,950000,3D Printer,500000,1,500000,4
bbec4551,2023-06-19,Stella Davis,Perempuan,600000,Smartphone,250000,2,500000,4
6ff12710,2023-06-19,Hazel Thompson,Laki-laki,600000,Electric Shaver,500000,2,1000000,3
e17c47af,2023-06-19,Benjamin Evans,Laki-laki,1200000,Monitor,100000,4,400000,4
46718619,2023-06-19,Lily Hernandez,Laki-laki,400000,Dehumidifier,250000,2,500000,3
9e0ead1c,2023-06-19,Ethan Hill,Perempuan,600000,Mouse,100000,4,400000,4
7ce523ff,2023-06-19,Ryan Nelson,Laki-laki,1200000,Hair Dryer,100000,1,100000,2
ce847ba0,2023-06-19,Stella Nelson,Laki-laki,600000,Straightening Iron,500000,3,1500000,3
8128dbe7,2023-06-19,Aria Hall,Perempuan,400000,Coffee Maker,1000000,4,4000000,4
027ee2aa,2023-06-19,Jacob Green,Perempuan,400000,Power Bank,500000,2,1000000,1
6467fea0,2023-06-19,Dian Lee,Perempuan,1200000,Bluetooth Speaker,1000000,3,3000000,3
6aa8da40,2023-06-19,Nicholas Collins,Laki-laki,950000,Desk Lamp,500000,4,2000000,4
8a65d182,2023-06-19,Daniel Hernandez,Perempuan,400000,Home Theater System,500000,3,1500000,5
2588c70d,2023-06-19,Christopher Rodriguez,Laki-laki,950000,Dryer,500000,1,500000,3
04179938,2023-06-19,Eleanor Roberts,Laki-laki,400000,Curling Iron,100000,1,100000,3
ea524395,2023-06-19,Samuel Rodriguez,Laki-laki,950000,Sewing Machine,1000000,1,1000000,4
70138ee7,2023-06-19,John Johnson,Laki-laki,950000,VR Headset,250000,3,750000,2
f4ede00f,2023-06-19,Jack Williams,Perempuan,400000,Mouse,250000,2,500000,5
1cd84c04,2023-06-19,Logan Garcia,Perempuan,950000,Curling Iron,250000,3,750000,5
11d2b85d,2023-06-19,Isabella Gonzalez,Laki-laki,950000,Smart Thermostat,250000,3,750000,2
ae305dba,2023-06-19,Evelyn,Laki-laki,600000,Coffee Maker,250000,4,1000000,5
cd215ab5,2023-06-19,Matthew Anderson,Laki-laki,600000,Microwave Oven,1000000,2,2000000,5
ff286c14,2023-06-19,Elizabeth Perez,Perempuan,950000,Dishwasher,1000000,3,3000000,3
1c57ec31,2023-06-19,Adam Baker,Laki-laki,600000,Refrigerator,500000,3,1500000,4
deb9f308,2023-06-19,Laura Phillips,Perempuan,1200000,Coffee Maker,250000,2,500000,1
cc7ed090,2023-06-19,Brian Parker,Laki-laki,600000,Mouse,500000,4,2000000,4
5e6825d7,2023-06-19,Victoria Williams,Perempuan,600000,Headphones,500000,2,1000000,1
a9856ffc,2023-06-19,Luke King,Perempuan,600000,Keyboard,500000,2,1000000,4
1764d187,2023-06-19,Jason Clark,Laki-laki,400000,Desk Lamp,500000,4,2000000,2
c6c66eeb,2023-06-19,Sarah Phillips,Perempuan,600000,Printer,250000,1,250000,1
4ddfbdea,2023-06-19,Audrey Campbell,Laki-laki,1200000,Oven,1000000,2,2000000,5
f618a20e,2023-06-19,Sophia Wright,Perempuan,1200000,Sewing Machine,100000,2,200000,4
f6168e2a,2023-06-19,Avery Campbell,Perempuan,600000,Food Processor,500000,2,1000000,1
c928bf18,2023-06-19,Charlotte Anderson,Laki-laki,950000,Electric Toothbrush,1000000,4,4000000,2
ed420a74,2023-06-19,Aria Martin,Laki-laki,400000,VR Headset,1000000,2,2000000,4
96a3d001,2023-06-19,Evelyn Thompson,Perempuan,400000,Soundbar,1000000,3,3000000,3
b81a387a,2023-06-19,Nathan Hall,Laki-laki,600000,Smart Doorbell,1000000,1,1000000,2
3c7baedf,2023-06-19,Laura Phillips,Laki-laki,400000,Printer,100000,3,300000,2
c3d6e478,2023-06-19,Laura Thompson,Perempuan,950000,Desk Lamp,250000,2,500000,3
77244466,2023-06-19,Jessica Lewis,Laki-laki,1200000,Speaker,250000,1,250000,1
3803fa03,2023-06-19,Samuel King,Laki-laki,1200000,Action Camera,100000,4,400000,2
38cb984c,2023-06-19,Jason Moore,Laki-laki,400000,Portable Fan,500000,2,1000000,2
baad129e,2023-06-19,James Rodriguez,Perempuan,950000,Speaker,250000,2,500000,4
5bb2db7c,2023-06-19,Mila Perez,Laki-laki,600000,Coffee Maker,100000,3,300000,1
4c141c6a,2023-06-19,Matthew Anderson,Laki-laki,400000,Dehumidifier,500000,3,1500000,5
bdedf8ef,2023-06-19,Riley Moore,Perempuan,600000,Camera,100000,3,300000,3
ef411ca8,2023-06-19,Madison Robinson,Perempuan,600000,Flash Drive,100000,2,200000,1
b089460a,2023-06-19,Budi Thompson,Laki-laki,1200000,Electric Kettle,500000,4,2000000,3
19f50349,2023-06-19,Kevin Smith,Perempuan,1200000,Action Camera,500000,4,2000000,4
934fa2d1,2023-06-19,Dian Hall,Laki-laki,600000,Mouse,100000,1,100000,4
da4074bf,2023-06-19,Ian Garcia,Laki-laki,400000,Fitness Tracker,250000,3,750000,2
1a1f08da,2023-06-19,Brian Williams,Perempuan,1200000,Monitor,100000,2,200000,2
bb44f363,2023-06-19,Michael King,Laki-laki,1200000,Air Fryer,250000,1,250000,3
a040f595,2023-06-19,Tina King,Perempuan,600000,Mouse,250000,2,500000,4
2c16b03f,2023-06-19,Amelia Mitchell,Perempuan,400000,Desk Lamp,500000,4,2000000,4
c7196773,2023-06-19,Ellie Garcia,Perempuan,1200000,VR Headset,100000,3,300000,4
dbfe51e9,2023-06-19,Ellie Scott,Perempuan,600000,Washing Machine,500000,4,2000000,2
721de000,2023-06-19,Jessica Wright,Perempuan,1200000,Straightening Iron,1000000,1,1000000,1
521661ab,2023-06-19,Sari King,Laki-laki,950000,Portable Fan,250000,2,500000,4
67e1c8ee,2023-06-19,Connor Adams,Laki-laki,950000,Coffee Maker,100000,4,400000,3
86d3dbb7,2023-06-19,Alexander Clark,Perempuan,950000,Fitness Tracker,500000,1,500000,4
ac927ae9,2023-06-19,Amelia Taylor,Perempuan,950000,Printer,500000,1,500000,3
2a8f5878,2023-06-19,Logan Moore,Laki-laki,950000,Coffee Maker,500000,3,1500000,2
fc402975,2023-06-19,Alexander Anderson,Perempuan,400000,Electric Kettle,500000,2,1000000,3
34cdb8c9,2023-06-19,Brian Williams,Laki-laki,1200000,Coffee Maker,500000,3,1500000,5
5caaffa5,2023-06-19,Victoria Brown,Laki-laki,400000,Coffee Maker,250000,4,1000000,1
ed10215a,2023-06-19,Christopher Anderson,Laki-laki,400000,Smart Home Hub,1000000,3,3000000,4
2b726257,2023-06-19,Sofia Carter,Laki-laki,950000,Portable Fan,250000,1,250000,4
cea49542,2023-06-19,Tyler Moore,Laki-laki,950000,Power Bank,250000,1,250000,1
8e204c7d,2023-06-19,Logan Carter,Perempuan,950000,Toaster,1000000,3,3000000,3
9bc482ac,2023-06-19,Logan Collins,Perempuan,950000,Smartphone,1000000,4,4000000,4
4b15b729,2023-06-19,Fajar Thompson,Perempuan,1200000,Flash Drive,500000,4,2000000,5
9389613b,2023-06-19,Owen Gonzalez,Laki-laki,400000,Solar Panel,500000,3,1500000,4
023dfdc3,2023-06-19,Jacob Anderson,Laki-laki,1200000,Smart Home Hub,500000,4,2000000,1
a51abf4a,2023-06-20,Budi Jones,Perempuan,400000,Drone,1000000,3,3000000,2
b49df116,2023-06-20,Thomas Martin,Laki-laki,400000,Dryer,100000,1,100000,3
ce8439ad,2023-06-20,Nora Perez,Perempuan,400000,Headphones,1000000,2,2000000,3
1bef871a,2023-06-20,Mia Allen,Perempuan,600.000,VR Headset,250.000,6,1.500.000,5
f7601603,2023-06-20,Mila Clark,Laki-laki,600000,Drone,1000000,3,3000000,4
74ca956c,2023-06-20,Nicholas Hall,Perempuan,950000,Monitor,500000,3,1500000,2
5f81fd73,2023-06-20,Emily Johnson,Laki-laki,950.000,Charger,500.000,2,1.000.000,1
dfac4483,2023-06-20,Nathan,Laki-laki,950000,Webcam,500000,2,1000000,1
34f60446,2023-06-20,Ava Miller,Perempuan,600000,Smart Home Hub,500000,4,2000000,1
9b505e5e,2023-06-20,Zoe Harris,Laki-laki,950000,Coffee Maker,250000,2,500000,5
5b9f5965,2023-06-20,Mason Williams,Laki-laki,1200000,Wind Turbine,100000,1,100000,4
82c72af8,2023-06-20,Tina Carter,Laki-laki,600000,Flash Drive,1000000,4,4000000,3
8c259aaf,2023-06-20,Michael Turner,Laki-laki,950.000,Action Camera,1.000.000,8,8.000.000,1
b11eed36,2023-06-20,Tina Thompson,Perempuan,950.000,VR Headset,1.000.000,7,7.000.000,3
e8b5b24a,2023-06-20,Nina Phillips,Laki-laki,950000,E-Reader,250000,4,1000000,5
4337e104,2023-06-20,Alexander Jackson,Laki-laki,400.000,Air Fryer,1.000.000,4,4.000.000,1
16873339,2023-06-20,Isaac,Perempuan,950000,Speaker,1000000,4,4000000,1
6c738d15,2023-06-20,Mia Jones,Perempuan,1200000,E-Reader,1000000,2,2000000,2
e5909857,2023-06-20,Aria Wright,Perempuan,950000,Microwave Oven,250000,4,1000000,3
0cddfce4,2023-06-20,Zoey Jackson,Perempuan,400.000,Sewing Machine,1.000.000,5,5.000.000,2
1479d55e,2023-06-20,Elizabeth Lopez,Perempuan,1200000,Flash Drive,1000000,3,3000000,4
76c5f483,2023-06-20,Elizabeth Scott,Laki-laki,400000,Smart Thermostat,250000,2,500000,5
e88731ab,2023-06-20,Charles Adams,Perempuan,600000,Soundbar,250000,1,250000,3
ddc68690,2023-06-20,Nora Thompson,Laki-laki,1200000,3D Printer,250000,4,1000000,4
3a7cb052,2023-06-20,Daniel Johnson,Perempuan,400.000,Oven,500.000,2,1.000.000,3
89b3b1ae,2023-06-20,Victoria Smith,Laki-laki,600000,Air Fryer,500000,4,2000000,4
6d2e5db8,2023-06-20,Ayu Johnson,Laki-laki,600000,Tablet,1000000,1,1000000,5
4fbcb4ab,2023-06-20,Charlotte Thompson,Perempuan,400000,Portable Fan,100000,2,200000,3
9eac18c7,2023-06-20,Brian Garcia,Perempuan,1200000,Security Camera,500000,4,2000000,5
8a4a7f03,2023-06-20,Charlotte Parker,Perempuan,400000,Smart Lock,500000,2,1000000,3
bf57a66b,2023-06-20,Hannah Jackson,Perempuan,1200000,Curling Iron,1000000,1,1000000,3
8e45175f,2023-06-20,Ayu Robinson,Laki-laki,1200000,E-Reader,100000,3,300000,4
15f3f30f,2023-06-20,Mia Scott,Laki-laki,600000,Flash Drive,100000,2,200000,5
5166dead,2023-06-20,Arif Anderson,Laki-laki,600000,Tablet,1000000,1,1000000,1
d6a5ed2e,2023-06-20,Alexander Roberts,Perempuan,400000,Smartwatch,1000000,4,4000000,4
5e6fac46,2023-06-20,Robert Adams,Perempuan,950000,Vacuum Cleaner,500000,2,1000000,2
df2fef1d,2023-06-20,Dian Lee,Laki-laki,1200000,Electric Shaver,1000000,4,4000000,1
a389bf2d,2023-06-20,Mason Jones,Perempuan,600000,Water Purifier,100000,2,200000,1
91aa93d6,2023-06-20,Mila Johnson,Laki-laki,1200000,Oven,1000000,3,3000000,1
446d732a,2023-06-20,Adam Robinson,Perempuan,400000,HDMI Cable,1000000,4,4000000,1
10fe50c1,2023-06-20,Zoey King,Laki-laki,1200000,Smart Lock,250000,4,1000000,5
7af1148c,2023-06-20,Evelyn Adams,Perempuan,400000,Food Processor,250000,4,1000000,3
70c23d8f,2023-06-20,Gavin Smith,Laki-laki,600000,Bluetooth Speaker,500000,2,1000000,4
2504b592,2023-06-20,Ethan Nelson,Perempuan,600000,Keyboard,500000,2,1000000,5
5bec55d4,2023-06-20,Emily Moore,Perempuan,1200000,Projector,100000,2,200000,2
ffc648f1,2023-06-20,Penelope Baker,Perempuan,400000,Camera,1000000,2,2000000,4
3156855b,2023-06-20,Elijah Gonzalez,Perempuan,400000,Electric Toothbrush,1000000,1,1000000,3
26554e67,2023-06-20,Eric Davis,Laki-laki,600000,Bluetooth Speaker,1000000,1,1000000,2
ec5a5517,2023-06-20,Arif Clark,Perempuan,950000,Hair Dryer,1000000,4,4000000,5
aa73328f,2023-06-20,Brian Smith,Laki-laki,600000,Home Theater System,500000,4,2000000,4
f649c60d,2023-06-20,Lucy Rodriguez,Laki-laki,600000,Food Processor,500000,2,1000000,2
421b4bb8,2023-06-20,Savannah Jones,Perempuan,1200000,Microwave Oven,250000,4,1000000,1
8b42dcdb,2023-06-20,Abigail Clark,Perempuan,400000,Electric Shaver,1000000,2,2000000,2
e2c78547,2023-06-20,Ella Davis,Laki-laki,1200000,Straightening Iron,500000,1,500000,1
a820e6e5,2023-06-20,Madison King,Perempuan,400000,Smartwatch,500000,4,2000000,1
9bde66be,2023-06-20,Ava White,Laki-laki,600000,Flash Drive,1000000,4,4000000,4
27c17805,2023-06-20,Gavin Brown,Laki-laki,600000,Gaming Console,250000,2,500000,3
160f6be3,2023-06-20,Arif Green,Laki-laki,1200000,Solar Panel,1000000,4,4000000,3
74f62134,2023-06-20,Emily Turner,Laki-laki,400000,Food Processor,500000,1,500000,5
38d47f85,2023-06-20,Alexander Phillips,Perempuan,1200000,Smart Home Hub,1000000,4,4000000,2
b81d6004,2023-06-20,Fajar Campbell,Laki-laki,1200000,VR Headset,250000,3,750000,3
1ad14b1d,2023-06-20,Luke Davis,Laki-laki,1200000,Security Camera,500000,1,500000,1
3a9db408,2023-06-20,Charles Hernandez,Laki-laki,600000,Desk Lamp,250000,3,750000,5
61c81a21,2023-06-20,Sarah Roberts,Perempuan,400000,Security Camera,250000,4,1000000,4
9a2d2680,2023-06-20,Adam Parker,Laki-laki,950000,Camera,1000000,1,1000000,5
3444dcb0,2023-06-20,Isaac,Perempuan,600.000,Printer,1.000.000,7,7.000.000,5
d056cf19,2023-06-20,Aria Mitchell,Laki-laki,600000,Webcam,100000,2,200000,5
63b8a1ac,2023-06-20,Lily White,Perempuan,400000,Smart Doorbell,100000,2,200000,1
db9c45c9,2023-06-20,Kevin Moore,Perempuan,1200000,Soundbar,1000000,2,2000000,5
4022c370,2023-06-20,Riley Thompson,Laki-laki,950000,External Hard Drive,500000,1,500000,4
b572752d,2023-06-20,Eric Davis,Perempuan,400000,Microwave Oven,500000,3,1500000,5
1906035c,2023-06-20,Zoey Moore,Perempuan,400000,Washing Machine,100000,2,200000,3
3cdcb64f,2023-06-20,Mason Hall,Perempuan,600000,Blender,100000,4,400000,5
8dd9dfc4,2023-06-20,Penelope,Laki-laki,400.000,Smart Lock,100.000,1,100.000,2
5db55f4f,2023-06-20,Scarlett Gonzalez,Perempuan,400.000,Dehumidifier,100.000,4,400.000,1
a8599c50,2023-06-20,Samuel Martinez,Perempuan,950000,Fitness Tracker,1000000,3,3000000,3
73eb24bd,2023-06-20,Jacob Green,Laki-laki,1200000,Smart Thermostat,100000,4,400000,3
375413c4,2023-06-20,Isabella Thompson,Perempuan,400000,E-Reader,500000,3,1500000,3
e62c8be4,2023-06-20,Jessica Clark,Perempuan,400000,Smart Lock,1000000,3,3000000,1
e0cd14e5,2023-06-20,Isaac Evans,Perempuan,950000,Dishwasher,1000000,2,2000000,4
21307848,2023-06-20,Elizabeth Hall,Perempuan,400000,Charger,250000,1,250000,4
e476f488,2023-06-20,Elizabeth Martin,Laki-laki,950.000,Wind Turbine,250.000,6,1.500.000,1
ec67d4fa,2023-06-20,Olivia Collins,Laki-laki,400000,Webcam,250000,2,500000,5
4c89cf28,2023-06-20,Steven Brown,Laki-laki,400000,Headphones,100000,4,400000,3
0aa646c9,2023-06-20,Isaac,Laki-laki,950000,Smartwatch,100000,1,100000,4
cdacc06b,2023-06-20,Evan Wilson,Laki-laki,1.200.000,Headphones,1.000.000,6,6.000.000,2
af513871,2023-06-20,Jack Turner,Laki-laki,400000,Dehumidifier,250000,1,250000,3
3f6b791a,2023-06-20,William Jones,Laki-laki,600000,E-Reader,250000,3,750000,4
acc7304b,2023-06-20,Tyler Gonzalez,Perempuan,1200000,Dryer,100000,1,100000,3
9acfd9c2,2023-06-20,Olivia Rodriguez,Perempuan,950000,Coffee Maker,100000,3,300000,2
9e5c2372,2023-06-20,Lillian Lopez,Perempuan,600000,Projector,100000,1,100000,1
02b19530,2023-06-20,Charlotte Anderson,Laki-laki,950000,Portable Fan,1000000,2,2000000,3
9f958d9d,2023-06-20,Jason Davis,Perempuan,1200000,Gaming Console,1000000,2,2000000,1
19ca3cb4,2023-06-20,Ika Davis,Perempuan,600000,Monitor,250000,1,250000,1
27de38dd,2023-06-20,Luke Evans,Laki-laki,600000,Fitness Tracker,100000,4,400000,5
1127e880,2023-06-20,Chloe Collins,Perempuan,600000,Water Purifier,100000,2,200000,1
581a526f,2023-06-20,Riley Taylor,Laki-laki,400000,Keyboard,500000,2,1000000,2
717575bc,2023-06-20,Rudi Hernandez,Perempuan,400000,Electric Shaver,1000000,4,4000000,2
3cb5ac48,2023-06-20,Eleanor Perez,Perempuan,400000,Smart Home Hub,100000,3,300000,2
447c55f6,2023-06-20,Kevin Campbell,Laki-laki,600000,Smart Thermostat,1000000,3,3000000,2
74978f8f,2023-06-20,Stella Moore,Laki-laki,600000,Electric Toothbrush,500000,3,1500000,5
3fd503ca,2023-06-20,Lily Moore,Laki-laki,950000,Soundbar,100000,4,400000,3
8dcbfd73,2023-06-20,Ayu Johnson,Laki-laki,950.000,Smart Doorbell,250.000,2,500.000,5
a1cbcfd5,2023-06-20,Dinda Moore,Laki-laki,950000,Power Bank,500000,3,1500000,1
53a7c78c,2023-06-20,Samuel Martinez,Perempuan,400000,Tablet,100000,3,300000,5
699b3375,2023-06-20,Sarah Adams,Laki-laki,600000,Mouse,100000,3,300000,5
e04bb0ea,2023-06-20,Ava White,Perempuan,1200000,Food Processor,100000,4,400000,1
840dad3a,2023-06-20,Ian Taylor,Perempuan,600.000,Laptop,100.000,2,200.000,5
c469743a,2023-06-20,Nathan Evans,Laki-laki,1.200.000,Router,1.000.000,5,5.000.000,4
b9d1a529,2023-06-20,Daniel Campbell,Laki-laki,600000,Camera,500000,4,2000000,1
47e23920,2023-06-21,Ethan Hill,Laki-laki,600000,Dishwasher,250000,1,250000,2
1ab4c14c,2023-06-21,Alexander Mitchell,Laki-laki,400000,Fitness Tracker,100000,4,400000,1
db64eaf7,2023-06-21,Samuel Rodriguez,Laki-laki,400000,Electric Toothbrush,500000,4,2000000,2
4e63fd7e,2023-06-21,Scarlett Harris,Perempuan,1200000,Smart Thermostat,100000,2,200000,3
823b9572,2023-06-21,Stella Allen,Laki-laki,950000,Dehumidifier,1000000,3,3000000,5
ccaada19,2023-06-21,Eric Thomas,Laki-laki,1200000,E-Reader,100000,3,300000,5
6aa7ab64,2023-06-21,Olivia White,Perempuan,400000,Headphones,100000,1,100000,3
8b4f9d09,2023-06-21,Audrey Nelson,Laki-laki,400000,Smart Thermostat,250000,4,1000000,2
d6933f6d,2023-06-21,Eleanor,Perempuan,1200000,Air Fryer,500000,2,1000000,1
d648bd1a,2023-06-21,Luna Campbell,Laki-laki,950000,Camera,1000000,4,4000000,5
e9a0a9cd,2023-06-21,Sarah King,Laki-laki,1200000,Electric Toothbrush,500000,3,1500000,2
81429e3f,2023-06-21,John Edwards,Laki-laki,600000,Solar Panel,250000,1,250000,4
454ffdbf,2023-06-21,Isaac Jones,Perempuan,950000,Blender,500000,2,1000000,1
abfe0c6a,2023-06-21,Kevin Brown,Laki-laki,600000,Bluetooth Speaker,1000000,3,3000000,3
f39c27cf,2023-06-21,Victoria Harris,Perempuan,1200000,Monitor,500000,1,500000,5
89d9e3b0,2023-06-21,John Perez,Laki-laki,600000,Sewing Machine,250000,2,500000,3
e0d4d2c0,2023-06-21,Elijah Lewis,Perempuan,1200000,Tablet,1000000,1,1000000,4
9e2eb9b8,2023-06-21,Tyler Moore,Laki-laki,1.200.000,Blender,500.000,9,4.500.000,2
70edf64a,2023-06-21,Andrew Martin,Laki-laki,600000,Water Purifier,100000,2,200000,3
7c7e1cba,2023-06-21,Dian Johnson,Perempuan,600000,Power Bank,500000,2,1000000,1
67dfb07d,2023-06-21,Lucy Nelson,Laki-laki,1200000,HDMI Cable,100000,1,100000,1
d87feed5,2023-06-21,Olivia Rodriguez,Perempuan,600000,HDMI Cable,500000,2,1000000,4
3a61a00e,2023-06-21,Tyler Hall,Perempuan,950000,HDMI Cable,500000,4,2000000,2
a862025a,2023-06-21,Christopher Adams,Perempuan,1200000,Dishwasher,500000,2,1000000,3
930c3840,2023-06-21,Tyler Gonzalez,Laki-laki,600000,Smartphone,500000,4,2000000,4
ff952e6d,2023-06-21,Harper Collins,Laki-laki,400000,Soundbar,500000,3,1500000,1
19c42e61,2023-06-21,Robert Jackson,Laki-laki,1200000,Smartwatch,1000000,3,3000000,3
83f16f91,2023-06-21,Zoey Moore,Laki-laki,400000,E-Reader,100000,4,400000,1
809e931c,2023-06-21,Alexander Anderson,Perempuan,950000,Laptop,1000000,2,2000000,5
31d03f93,2023-06-21,Sari Wright,Laki-laki,400000,Soundbar,250000,4,1000000,1
cd0f9e6c,2023-06-21,Ava Garcia,Perempuan,600000,Dishwasher,500000,4,2000000,3
047b0781,2023-06-21,Brian Adams,Perempuan,1200000,Smartwatch,250000,1,250000,5
7c3726da,2023-06-21,Olivia Collins,Perempuan,1200000,Smartphone,500000,3,1500000,3
b920606b,2023-06-21,Elijah Lee,Laki-laki,600000,Speaker,1000000,2,2000000,4
f629659c,2023-06-21,Joseph White,Laki-laki,950000,Action Camera,250000,3,750000,1
9f99fd2b,2023-06-21,Mia Robinson,Laki-laki,400000,Smart Lock,100000,4,400000,3
e2a97378,2023-06-21,Isaac Evans,Perempuan,1200000,Straightening Iron,100000,2,200000,5
e4481875,2023-06-21,Sari Smith,Perempuan,600000,Oven,1000000,2,2000000,1
19b41124,2023-06-21,Ethan Adams,Perempuan,400000,Curling Iron,1000000,1,1000000,3
929ec73a,2023-06-21,Ava Hall,Perempuan,600000,Air Purifier,500000,2,1000000,1
a03ad65b,2023-06-21,Nicholas Hill,Laki-laki,950.000,Home Theater System,500.000,2,1.000.000,3
ad5ba1db,2023-06-21,Stella Robinson,Perempuan,400000,Flash Drive,1000000,3,3000000,1
68ba2782,2023-06-21,Budi Gonzalez,Laki-laki,950000,Electric Shaver,250000,1,250000,4
7dd7938d,2023-06-21,James Green,Perempuan,400.000,Water Purifier,250.000,6,1.500.000,3
f2218ee9,2023-06-21,Fajar Williams,Laki-laki,1200000,Speaker,100000,4,400000,1
75b15e7d,2023-06-21,William Nelson,Laki-laki,400000,Air Fryer,1000000,2,2000000,2
342d1a57,2023-06-21,Jack Martin,Laki-laki,1200000,Vacuum Cleaner,100000,1,100000,1
231e4b51,2023-06-21,Charles Gonzalez,Perempuan,950000,Laptop,250000,4,1000000,3
e18a8b56,2023-06-21,Dinda Moore,Laki-laki,600000,Dehumidifier,500000,3,1500000,2
521f7884,2023-06-21,Sari Collins,Perempuan,600000,Security Camera,250000,2,500000,4
ff8a6bcc,2023-06-21,Adam Robinson,Laki-laki,400000,Gaming Console,1000000,4,4000000,1
29b62482,2023-06-21,Jonathan Lewis,Laki-laki,950000,Laptop,100000,3,300000,5
d30ddd61,2023-06-21,Logan Turner,Laki-laki,600000,Water Purifier,100000,1,100000,5
32a53a52,2023-06-21,Victoria Johnson,Laki-laki,400000,E-Reader,250000,4,1000000,4
6c681412,2023-06-21,Jonathan Lee,Perempuan,950000,Electric Shaver,250000,3,750000,1
e81c53ce,2023-06-21,Stella Robinson,Perempuan,600000,Printer,250000,1,250000,1
993ee6de,2023-06-21,Ika Clark,Laki-laki,600000,Tablet,500000,1,500000,5
1ed2a6f6,2023-06-21,Victoria Anderson,Perempuan,950000,Electric Toothbrush,500000,1,500000,1
da6df4c9,2023-06-21,Luna Allen,Laki-laki,600000,Electric Kettle,500000,4,2000000,4
96a2deb0,2023-06-21,Benjamin Walker,Perempuan,950000,Smart Lock,250000,3,750000,4
0aed808a,2023-06-21,Nathan Martin,Laki-laki,400.000,Camera,500.000,4,2.000.000,1
4bb4ac9b,2023-06-21,Matthew Allen,Perempuan,400000,Dehumidifier,250000,1,250000,2
0acc2a36,2023-06-21,Mia Johnson,Perempuan,400.000,Toaster,500.000,6,3.000.000,3
bc49df87,2023-06-21,Elizabeth Parker,Laki-laki,950000,Security Camera,500000,2,1000000,3
7b9aba27,2023-06-21,Jessica Lewis,Laki-laki,1200000,Keyboard,1000000,2,2000000,3
fc31e1b7,2023-06-21,Stella Clark,Laki-laki,1200000,Headphones,100000,2,200000,4
b1676ea6,2023-06-21,Charlotte Hall,Laki-laki,400000,Coffee Maker,1000000,1,1000000,1
